,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,3281,Zlatan Ibrahimovic,40, FW,195,95,32,2810,28,6,3,1,4.4,77.1,1.5,11,8.14,32,0.0
1,1,6166,Sulley Muntari,38, M(C),179,76,13,1100,3,1,6,0,2.4,79.9,1.2,2,7.52,13,0.0
2,2,28550,Thiago Silva,37, D(C),183,79,27,2296,2,0,2,0,0.7,91,1.6,3,7.46,27,0.0
3,3,10015,Djamel Mesbah,37," D(L),M(L)",179,75,7(1),675,0,0,1,0,0.6,88.5,0.9,0,7.34,7,1.0
4,4,711,Antonio Cassano,40," AM(CL),FW",175,80,11(5),1006,3,10,1,0,1.3,79.7,0.2,1,7.27,11,5.0
5,5,5689,Mario Yepes,46, D(C),186,83,10(1),917,1,0,3,0,0.4,89.4,2,0,7.23,10,1.0
6,6,2303,Philippe Mexes,40, D(C),187,82,13(1),1182,0,0,3,0,0.6,87.4,2.9,0,7.22,13,1.0
7,7,107275,Mattia De Sciglio,29," D(CLR),M(LR)",182,78,2(1),249,0,0,0,0,0.3,87.6,0.3,0,7.19,2,1.0
8,8,191,Massimo Ambrosini,45, M(C),182,72,17(5),1414,1,1,7,0,0.5,86.3,1.6,1,7.19,17,5.0
9,9,14247,Robinho,38," AM(CLR),FW",172,60,21(7),1775,6,9,1,0,2,84.1,0.1,1,7.17,21,7.0
10,10,23206,Ignazio Abate,35," D(R),M(R)",180,73,29,2598,0,2,4,0,0.4,83.2,1.1,0,7.17,29,0.0
11,11,584,Mark van Bommel,45," D(C),DMC,M(R)",187,85,22(3),2003,0,0,6,0,0.6,88.1,0.7,0,7.1,22,3.0
12,12,9989,Alberto Aquilani,38, M(C),185,81,14(9),1398,1,6,5,0,1.7,87.1,0.7,0,7.07,14,9.0
13,13,5869,Luca Antonini,40," D(CL),M(L)",182,70,17(3),1466,0,0,4,0,0.5,85.1,1.3,0,7.05,17,3.0
14,14,11867,Kevin-Prince Boateng,35," M(CLR),FW",187,85,15(4),1317,5,4,3,2,2.2,85.4,0.7,1,7.0,15,4.0
15,15,13852,Taye Ismaila Taiwo,37, D(CL),182,87,4,322,0,0,1,0,0.5,79.7,1.3,0,6.97,4,0.0
16,16,6321,Mathieu Flamini,38, M(C),178,67,0(2),97,1,0,0,0,1,91.5,1,0,6.96,0,2.0
17,17,19553,Antonio Nocerino,37, M(C),175,74,33(2),2965,10,1,6,0,1.4,83.7,0.1,2,6.93,33,2.0
18,18,6022,Marco Amelia,40, GK,190,90,7(2),730,0,0,0,0,0,72.2,0,0,6.92,7,2.0
19,19,500,Alessandro Nesta,46, D(C),186,80,16(1),1429,1,0,6,0,0.2,89.2,1,0,6.91,16,1.0
20,20,2247,Daniele Bonera,41, D(CR),183,84,17(3),1471,0,0,4,1,0.1,85.7,0.7,0,6.85,17,3.0
21,21,1690,Clarence Seedorf,46, M(C),177,80,14(4),1158,2,1,3,0,1.4,84.3,0.2,2,6.84,14,4.0
22,22,17491,Urby Emanuelson,36," D(L),M(CLR)",176,68,17(13),1664,2,5,1,0,1.2,83.7,0.2,1,6.82,17,13.0
23,23,160,Gianluca Zambrotta,45, D(CR),181,76,10(2),983,1,0,2,0,0.7,82,0.8,0,6.79,10,2.0
24,24,2533,Christian Abbiati,45, GK,191,92,31,2691,0,0,0,0,0,52,0.1,0,6.68,31,0.0
25,25,591,Gennaro Gattuso,44," D(C),M(C)",177,77,4(2),261,0,0,1,0,0.5,84.5,0,0,6.63,4,2.0
26,26,13554,Maximiliano López,38, FW,185,81,2(6),247,1,1,0,0,0.9,69.8,0.6,0,6.61,2,6.0
27,27,23158,Alexandre Pato,33," M(CLR),FW",175,72,7(4),538,1,0,1,0,1.8,73.3,0.1,0,6.56,7,4.0
28,28,70087,Stephan El Shaarawy,29," AM(CLR),FW",178,72,6(16),785,2,2,1,0,1.3,80.2,0.1,0,6.51,6,16.0
29,29,158,Filippo Inzaghi,49, FW,181,74,0(7),62,1,0,0,0,0.3,60,0.1,0,6.18,0,7.0
30,30,70148,Rodney Strasser,32, M(C),178,80,0(1),2,0,0,0,0,0,75,0,0,6.03,0,1.0
31,31,83220,Alexander Merkel,30, M(CR),179,73,0(1),3,0,0,0,0,0,100,0,0,6.02,0,1.0
32,32,2645,Flavio Roma,48, Goalkeeper,191,86,1,1,0,0,1,0,0,0,0,0,6.0,1,0.0
