,match_id,home_team_id,home_team,home_short_title,away_team_id,away_team,away_short_title,home_goals,away_goals,datetime
0,81,89,Manchester United,MUN,82,Tottenham,TOT,1,0,2015-08-08 15:45:00
1,82,73,Bournemouth,BOU,71,Aston Villa,AVL,0,1,2015-08-08 18:00:00
2,83,72,Everton,EVE,90,Watford,WAT,2,2,2015-08-08 18:00:00
3,84,75,Leicester,LEI,77,Sunderland,SUN,4,2,2015-08-08 18:00:00
4,85,79,Norwich,NOR,78,Crystal Palace,CRY,1,3,2015-08-08 18:00:00
5,86,80,Chelsea,CHE,84,Swansea,SWA,2,2,2015-08-08 20:30:00
6,87,86,Newcastle United,NEW,74,Southampton,SOU,2,2,2015-08-09 16:30:00
7,88,83,Arsenal,ARS,81,West Ham,WHU,0,2,2015-08-09 16:30:00
8,89,85,Stoke,STO,87,Liverpool,LIV,0,1,2015-08-09 19:00:00
9,90,76,West Bromwich Albion,WBA,88,Manchester City,MCI,0,3,2015-08-10 23:00:00
10,91,71,Aston Villa,AVL,89,Manchester United,MUN,0,1,2015-08-14 22:45:00
11,92,74,Southampton,SOU,72,Everton,EVE,0,3,2015-08-15 15:45:00
12,93,77,Sunderland,SUN,79,Norwich,NOR,1,3,2015-08-15 18:00:00
13,94,84,Swansea,SWA,86,Newcastle United,NEW,2,0,2015-08-15 18:00:00
14,95,82,Tottenham,TOT,85,Stoke,STO,2,2,2015-08-15 18:00:00
15,96,90,Watford,WAT,76,West Bromwich Albion,WBA,0,0,2015-08-15 18:00:00
16,97,81,West Ham,WHU,75,Leicester,LEI,1,2,2015-08-15 18:00:00
17,98,78,Crystal Palace,CRY,83,Arsenal,ARS,1,2,2015-08-16 16:30:00
18,99,88,Manchester City,MCI,80,Chelsea,CHE,3,0,2015-08-16 19:00:00
19,100,87,Liverpool,LIV,73,Bournemouth,BOU,1,0,2015-08-17 23:00:00
20,101,89,Manchester United,MUN,86,Newcastle United,NEW,0,0,2015-08-22 15:45:00
21,102,79,Norwich,NOR,85,Stoke,STO,1,1,2015-08-22 18:00:00
22,103,77,Sunderland,SUN,84,Swansea,SWA,1,1,2015-08-22 18:00:00
23,104,78,Crystal Palace,CRY,71,Aston Villa,AVL,2,1,2015-08-22 18:00:00
24,105,75,Leicester,LEI,82,Tottenham,TOT,1,1,2015-08-22 18:00:00
25,106,81,West Ham,WHU,73,Bournemouth,BOU,3,4,2015-08-22 18:00:00
26,107,76,West Bromwich Albion,WBA,80,Chelsea,CHE,2,3,2015-08-23 16:30:00
27,108,72,Everton,EVE,88,Manchester City,MCI,0,2,2015-08-23 19:00:00
28,109,90,Watford,WAT,74,Southampton,SOU,0,0,2015-08-23 19:00:00
29,110,83,Arsenal,ARS,87,Liverpool,LIV,0,0,2015-08-24 23:00:00
30,111,86,Newcastle United,NEW,83,Arsenal,ARS,0,1,2015-08-29 15:45:00
31,112,85,Stoke,STO,76,West Bromwich Albion,WBA,0,1,2015-08-29 18:00:00
32,113,71,Aston Villa,AVL,77,Sunderland,SUN,2,2,2015-08-29 18:00:00
33,114,73,Bournemouth,BOU,75,Leicester,LEI,1,1,2015-08-29 18:00:00
34,115,80,Chelsea,CHE,78,Crystal Palace,CRY,1,2,2015-08-29 18:00:00
35,116,87,Liverpool,LIV,81,West Ham,WHU,0,3,2015-08-29 18:00:00
36,117,88,Manchester City,MCI,90,Watford,WAT,2,0,2015-08-29 18:00:00
37,118,82,Tottenham,TOT,72,Everton,EVE,0,0,2015-08-29 20:30:00
38,119,74,Southampton,SOU,79,Norwich,NOR,3,0,2015-08-30 16:30:00
39,120,84,Swansea,SWA,89,Manchester United,MUN,2,1,2015-08-30 19:00:00
40,121,72,Everton,EVE,80,Chelsea,CHE,3,1,2015-09-12 15:45:00
41,122,83,Arsenal,ARS,85,Stoke,STO,2,0,2015-09-12 18:00:00
42,123,78,Crystal Palace,CRY,88,Manchester City,MCI,0,1,2015-09-12 18:00:00
43,124,90,Watford,WAT,84,Swansea,SWA,1,0,2015-09-12 18:00:00
44,125,76,West Bromwich Albion,WBA,74,Southampton,SOU,0,0,2015-09-12 18:00:00
45,126,79,Norwich,NOR,73,Bournemouth,BOU,3,1,2015-09-12 18:00:00
46,127,89,Manchester United,MUN,87,Liverpool,LIV,3,1,2015-09-12 20:30:00
