,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,77397,Lukasz Skorupski,31, GK,187,84,1,90,0,0,0,0,0,73.1,0,0,7.63,1,0.0
1,1,12267,Aleksandar Kolarov,36," D(CL),M(L)",187,81,34(1),3061,2,8,3,0,1.8,81.2,1.5,6,7.52,34,1.0
2,2,24845,Edin Dzeko,36, FW,193,80,33(3),3019,16,4,6,0,4.2,70.8,3,5,7.4,33,3.0
3,3,29908,Federico Fazio,35, D(C),195,85,32(2),2920,2,0,6,0,0.5,84.4,4.4,5,7.26,32,2.0
4,4,52380,Radja Nainggolan,34, M(C),176,65,31,2620,4,9,6,1,2,84.2,0.6,1,7.16,31,0.0
5,5,31388,Diego Perotti,34," M(CLR),FW",179,70,17(8),1606,5,4,0,0,1.5,86.1,0.4,2,7.12,17,8.0
6,6,79560,Maxime Gonalons,33," D(C),M(C)",187,76,12(4),1092,0,1,2,0,0.8,87.2,3.1,1,7.06,12,4.0
7,7,114147,Alisson,29, GK,191,91,37,3330,0,0,1,0,0,78.9,0.2,1,6.99,37,0.0
8,8,294993,Elio Capradossi,26, Defender,185,78,1(1),84,0,0,0,0,0,86.7,2,0,6.99,1,1.0
9,9,148546,Lorenzo Pellegrini,26, M(CL),186,77,22(6),1812,3,4,2,1,1.4,81.9,1,1,6.98,22,6.0
10,10,70149,Kostas Manolas,31, D(C),189,83,27(2),2343,2,0,0,0,0.3,87.3,2.7,1,6.95,27,2.0
11,11,70087,Stephan El Shaarawy,29," AM(CLR),FW",178,72,25(8),2163,7,4,1,0,2.2,83,0.4,1,6.94,25,8.0
12,12,5202,Daniele De Rossi,39," D(C),M(C)",184,83,21(1),1835,1,2,6,1,0.5,84.7,1.3,0,6.92,21,1.0
13,13,101596,Alessandro Florenzi,31," D(R),M(CLR)",173,67,26(6),2386,1,5,2,0,1.2,79.4,0.5,1,6.9,26,6.0
14,14,102073,Bruno Peres,32," D(LR),M(LR)",178,72,13(5),1155,0,0,1,0,0.4,86.7,0.4,0,6.84,13,5.0
15,15,84603,Juan Jesus,31, D(CL),185,83,18(4),1656,0,0,4,1,0.1,86.9,0.8,0,6.78,18,4.0
16,16,255071,Cengiz Ünder,25, AM(CLR),173,66,15(11),1256,7,1,0,0,1.8,74.4,0.2,1,6.73,15,11.0
17,17,35954,Kevin Strootman,32, DMC,186,78,26(6),2259,1,0,4,0,0.6,85,0.9,0,6.71,26,6.0
18,18,243565,Patrik Schick,26," AM(R),FW",191,85,10(12),986,2,0,0,0,1.2,78.4,1.3,1,6.56,10,12.0
19,19,232249,Rick Karsdorp,27," D(R),M(R)",184,80,1,82,0,0,0,0,0,80,0,0,6.53,1,0.0
20,20,125376,Jonathan Silva,28," D(CL),M(L)",178,72,1(1),110,0,0,0,0,0.5,85.7,0.5,0,6.52,1,1.0
21,21,242791,Gerson,25, M(CLR),184,78,8(16),899,2,1,1,0,0.4,88.2,0.8,1,6.48,8,16.0
22,22,33495,Héctor Moreno,34, D(CL),183,76,2(3),227,0,0,0,0,0,93.5,0.2,0,6.44,2,3.0
23,23,344655,Mirko Antonucci,23, Forward,178,72,0(2),28,0,1,0,0,0.5,90,0,0,6.35,0,2.0
24,24,101767,Gregoire Defrel,31," AM(CR),FW",180,79,5(10),481,1,0,1,0,0.9,83.5,0.3,0,6.3,5,10.0
25,25,101955,Emerson,28," D(L),M(L)",176,63,0(1),16,0,0,0,0,0,100,0,0,6.05,0,1.0
26,26,300624,Marco Tumminello,23, Forward,180,76,0(1),1,0,0,0,0,0,0,0,0,6.0,0,1.0
