,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,83532,Harry Kane,29," AM(C),FW",188,86,29,29,0.0,2590,18,2,4,0,2.8,66.7,2.6,4,7.33
1,91909,Son Heung-Min,30," M(CLR),FW",183,78,28(2),28,2.0,2487,11,10,0,2,2.7,84.7,0.2,4,7.24
2,83683,Serge Aurier,29," D(CLR),M(R)",176,76,31(2),31,2.0,2706,1,5,2,1,0.4,79.1,2.1,2,7.06
3,384063,Japhet Tanganga,23, D(CR),184,76,6,6,0.0,526,0,0,1,0,0.5,81.1,3.0,1,7.0
4,25604,Hugo Lloris,35, GK,188,82,21,21,0.0,1808,0,0,0,0,0.0,67.1,0.3,1,6.98
5,92508,Lucas Moura,30," AM(CLR),FW",172,72,25(10),25,10.0,2249,4,4,3,0,1.6,73.5,1.7,2,6.96
6,131519,Dele Alli,26," M(CL),FW",188,76,21(4),21,4.0,1854,8,4,2,0,1.7,76.3,0.8,1,6.87
7,69933,Toby Alderweireld,33, D(CR),186,81,33,33,0.0,2958,2,2,7,0,0.5,81.7,2.2,0,6.82
8,21778,Jan Vertonghen,35, D(CL),189,79,19(4),19,4.0,1647,1,1,2,0,0.2,82.8,2.6,1,6.79
9,313672,Kyle Walker-Peters,25," D(LR),M(R)",173,62,3,3,0.0,242,0,0,0,0,0.3,87.6,0.7,0,6.77
10,103837,Ben Davies,29," D(CL),M(L)",181,76,16(2),16,2.0,1432,0,0,6,0,0.4,76.6,2.5,1,6.77
11,29595,Moussa Sissoko,33, M(CR),187,83,28(1),28,1.0,2455,2,1,8,0,0.5,87.5,0.9,0,6.73
12,117973,Eric Dier,28," D(CR),DMC",188,88,15(4),15,4.0,1342,0,2,5,0,0.4,80.7,3.5,0,6.71
13,321389,Tanguy Ndombélé,25, M(C),181,76,12(9),12,9.0,1011,2,2,3,0,0.4,85.6,0.3,1,6.71
14,322655,Davinson Sánchez,26, D(C),187,81,27(2),27,2.0,2432,0,0,6,0,0.2,85.9,1.8,0,6.66
15,104732,Paulo Gazzaniga,30, GK,196,90,17(1),17,1.0,1612,0,0,1,0,0.0,59.4,0.3,1,6.65
16,75830,Erik Lamela,30," AM(CLR),FW",181,79,12(13),12,13.0,1212,2,1,3,0,1.2,83.7,0.2,0,6.64
17,303908,Giovani Lo Celso,26," M(CR),FW",177,68,15(13),15,13.0,1489,0,2,6,0,0.6,85.0,0.3,0,6.62
18,279425,Steven Bergwijn,24," AM(CLR),FW",178,78,8(6),8,6.0,705,3,1,2,0,0.6,86.1,0.5,0,6.61
19,143990,Harry Winks,26, DMC,178,65,26(5),26,5.0,2230,0,0,9,0,0.5,90.3,0.5,0,6.57
20,69344,Christian Eriksen,30," M(CLR),FW",182,76,10(10),10,10.0,1092,2,2,5,0,1.3,80.3,0.3,1,6.51
21,24711,Danny Rose,32," D(L),M(L)",173,72,10(2),10,2.0,895,0,0,5,0,0.2,80.0,0.8,0,6.49
22,322611,Ryan Sessegnon,22," D(L),M(LR)",178,70,4(2),4,2.0,343,0,0,0,0,0.2,77.4,1.0,0,6.32
23,361726,Gedson Fernandes,23, M(CR),183,71,0(7),0,7.0,63,0,0,0,0,0.1,84.6,0.0,0,6.12
24,364215,Oliver Skipp,22, DMC,175,70,1(6),1,6.0,76,0,0,0,0,0.0,89.5,0.0,0,6.09
25,134887,Georges-Kévin Nkoudou,27, AM(LR),172,75,0(1),0,1.0,2,0,0,0,0,1.0,0.0,0.0,0,6.07
26,335107,Juan Foyth,24," D(CR),DMC",179,69,1(3),1,3.0,67,0,0,1,0,0.0,82.1,0.8,0,6.05
27,384064,Troy Parrott,20," AM(CLR),FW",185,73,0(2),0,2.0,6,0,0,0,0,0.0,100.0,0.0,0,6.01
28,71714,Victor Wanyama,31, DMC,188,80,0(2),0,2.0,24,0,0,1,0,0.0,89.5,0.5,0,6.01
