,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,12542,Daniele Capelli,36, D(CR),184,82,1,1,0.0,74,0,0,0,0,0.0,70.6,0.0,0,7.49
1,14126,Luca Cigarini,36, M(C),175,72,26(1),26,1.0,2269,2,4,8,1,1.5,81.6,1.0,5,7.39
2,14484,Germán Denis,41, FW,182,87,35(1),35,1.0,3126,15,4,3,1,2.6,71.7,4.3,2,7.13
3,9943,Cristian Raimondi,41," D(R),M(R)",182,78,22(4),22,4.0,2038,1,3,7,1,0.5,76.1,2.0,2,7.03
4,14137,Guglielmo Stendardo,41, D(C),190,89,29(3),29,3.0,2632,2,1,9,0,0.4,86.2,2.1,1,7.02
5,18723,Federico Peluso,38," D(CL),M(L)",187,82,13,13,0.0,1065,1,1,6,2,0.5,80.0,2.0,0,7.01
6,14069,Cristiano Del Grosso,39," D(L),M(L)",175,70,13,13,0.0,1061,1,0,2,0,0.6,70.6,0.9,0,6.95
7,1604,Lionel Scaloni,44, D(R),182,80,6(1),6,1.0,530,0,0,4,0,0.3,86.0,2.3,0,6.95
8,42879,Andrea Consigli,35, GK,189,82,35,35,0.0,3131,0,0,4,0,0.0,49.6,0.1,2,6.91
9,1657,Thomas Manfredini,42, D(C),182,84,15,15,0.0,1246,0,0,2,1,0.4,86.4,2.4,0,6.91
10,4397,Stefano Lucchini,41, D(C),186,76,19(2),19,2.0,1696,0,2,7,1,0.6,82.8,1.9,1,6.9
11,40384,Giacomo Bonaventura,33, M(CLR),180,75,31(4),31,4.0,2641,7,2,8,0,1.6,81.1,0.6,1,6.9
12,17950,Michele Canini,37, D(C),187,84,10(2),10,2.0,964,0,0,1,0,0.1,80.1,1.0,0,6.81
13,20596,Maximiliano Moralez,35," M(CLR),FW",160,52,26(3),26,3.0,2020,1,1,3,0,1.0,78.7,0.2,1,6.69
14,6638,Gianpaolo Bellini,42, D(LR),178,75,10(1),10,1.0,840,0,0,0,0,0.2,80.7,1.0,0,6.67
15,12455,Michele Ferri,41, D(R),185,81,7(2),7,2.0,557,0,0,1,0,0.2,83.8,0.7,0,6.66
16,79442,Ezequiel Schelotto,33," D(R),M(LR)",187,77,12(4),12,4.0,1093,0,1,0,0,0.6,80.6,1.5,1,6.66
17,24175,Carlos Carmona,35, DMC,179,68,20(1),20,1.0,1543,2,2,9,2,0.8,85.2,0.8,0,6.65
18,19023,Davide Brivio,34," D(L),M(L)",185,82,15(5),15,5.0,1441,0,0,2,1,0.9,84.4,1.2,0,6.63
19,57560,Luigi Giorgi,35, M(CR),186,80,11(4),11,4.0,969,2,0,3,1,0.7,72.1,1.6,0,6.59
20,14070,Davide Biondini,39, M(C),180,77,20(4),20,4.0,1779,0,1,8,0,0.3,78.8,1.2,0,6.57
21,59281,Riccardo Cazzola,37, M(C),189,80,9(13),9,13.0,934,0,1,8,0,0.2,80.7,1.5,0,6.51
22,35640,Ivan Radovanovic,34," D(C),DMC",186,80,8(8),8,8.0,649,0,0,3,0,1.0,81.8,1.7,0,6.49
23,87310,Marko Livaja,29," AM(C),FW",182,84,6(5),6,5.0,611,2,1,5,0,1.0,69.7,1.5,0,6.48
24,120030,Antonio Palma,28, Midfielder,177,70,0(1),0,1.0,19,0,0,0,0,1.0,75.0,1.0,0,6.4
25,6420,Franco Brienza,43, M(CR),168,68,3(3),3,3.0,311,0,0,0,0,0.3,77.1,0.5,0,6.39
26,97214,Giuseppe De Luca,30, FW,168,70,7(11),7,11.0,748,2,0,5,0,0.7,75.1,0.6,0,6.33
27,23473,James Troisi,34, Midfielder,176,75,2(4),2,4.0,196,0,0,1,0,0.8,75.0,0.2,0,6.29
28,23908,Carlos Matheu,37, D(C),183,80,1(3),1,3.0,176,0,0,1,0,0.3,89.1,1.0,0,6.19
29,70561,Matteo Scozzarella,34, DMC,170,65,0(3),0,3.0,79,0,0,0,0,0.3,78.3,0.3,0,6.15
30,32236,Facundo Parra,37, FW,182,74,3(11),3,11.0,418,0,0,0,1,0.9,74.2,1.6,0,6.09
31,22130,Ciro Polito,43, Goalkeeper,184,83,3(1),3,1.0,289,0,0,0,0,0.0,56.8,0.3,0,6.07
32,67261,Guido Marilungo,33, FW,176,72,0(2),0,2.0,42,0,0,0,0,1.0,60.0,0.0,0,6.06
33,9952,Matteo Contini,42, D(C),184,76,1(2),1,2.0,160,0,0,0,1,0.3,84.5,0.3,0,6.04
34,9979,Igor Budan,42," AM(C),FW",185,80,0(2),0,2.0,15,0,0,0,0,0.0,37.5,0.0,0,6.03
