,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,24328,Edinson Cavani,35," AM(LR),FW",184,71,33(1),33,1,2981,29,4,8,0,4.6,77.9,0.9,8,7.69
1,5070,Hugo Campagnaro,42, D(CR),181,85,27(1),27,1,2413,1,1,8,0,0.3,86.2,2.2,2,7.64
2,13475,Marek Hamsik,35," M(C),FW",183,79,37(1),37,1,3282,11,14,2,0,2.4,83.3,0.5,2,7.52
3,36096,Miguel Britos,37, D(CL),188,82,22,22,0,1804,0,0,6,0,0.2,84.1,2.5,2,7.35
4,538,Paolo Cannavaro,41, D(C),185,83,32,32,0,2849,1,1,8,0,0.4,81.0,2.1,1,7.25
5,12462,Valon Behrami,37, M(C),183,80,32(1),32,1,2627,0,0,12,0,0.2,91.0,1.0,1,7.23
6,2943,Christian Maggio,40," D(R),M(R)",184,79,31,31,0,2722,4,4,3,0,1.0,76.5,3.5,1,7.22
7,26682,Juan Camilo Zuñiga,36," D(LR),M(L)",172,72,30(2),30,2,2628,0,3,3,0,0.8,88.7,0.9,0,7.21
8,15401,Gökhan Inler,38, DMC,183,79,25(6),25,6,2180,6,2,7,0,1.7,85.5,0.7,4,7.15
9,661,Alessandro Gamberini,41, D(C),185,78,24(1),24,1,1905,1,0,3,0,0.1,87.6,2.5,1,7.03
10,14831,Blerim Dzemaili,36, M(C),179,73,19(15),19,15,1954,7,2,8,0,1.2,87.4,0.7,3,7.01
11,6093,Goran Pandev,39," M(CR),FW",184,75,25(8),25,8,2091,6,7,3,0,1.4,79.4,0.5,2,6.97
12,22093,Gianluca Grava,45," D(C),M(R)",172,68,2,2,0,147,0,0,1,0,0.0,87.0,1.0,0,6.96
13,83390,Lorenzo Insigne,31," AM(CL),FW",163,59,16(21),16,21,1752,5,7,4,0,1.8,82.1,0.1,0,6.95
14,9279,Rolando,37, D(C),189,77,4(3),4,3,392,0,0,1,0,0.1,84.2,1.1,0,6.77
15,4500,Morgan De Sanctis,45, GK,190,86,34,34,0,3060,0,0,4,0,0.0,61.7,0.0,0,6.76
16,6107,Giandomenico Mesto,40," D(R),M(R)",180,74,7(9),7,9,731,1,1,1,0,0.3,74.8,1.1,0,6.71
17,24419,Pablo Armero,35," D(L),M(L)",174,81,4(11),4,11,570,0,3,2,0,0.3,84.9,0.3,0,6.69
18,44847,Federico Fernández,33, D(C),190,83,1(1),1,1,102,0,0,0,0,0.0,87.5,1.5,0,6.69
19,67835,Omar El Kaddouri,32, AM(CL),185,82,1(6),1,6,224,0,1,0,0,0.6,90.4,0.3,0,6.54
20,11134,Antonio Rosati,39, GK,195,88,4,4,0,360,0,0,0,0,0.0,64.5,0.5,0,6.43
21,5997,Marco Donadel,39, M(C),179,73,1(3),1,3,119,0,0,0,0,0.0,90.4,1.3,0,6.38
22,9892,Emanuele Calaiò,40, FW,179,73,1(5),1,5,110,0,1,0,0,1.3,65.5,1.8,0,6.37
23,6175,Andrea Dossena,41," D(L),M(L)",181,77,3(4),3,4,286,0,0,1,0,0.1,87.5,0.3,0,6.23
24,35237,Eduardo Vargas,32," AM(CLR),FW",170,74,0(9),0,9,121,0,1,3,0,1.0,85.7,0.0,0,6.21
25,9966,Salvatore Aronica,44, D(C),181,78,3(2),3,2,218,0,0,2,0,0.0,82.1,0.2,0,6.18
26,44087,Roberto Colombo,47, Goalkeeper,190,80,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,6.0
27,122370,Roberto Insigne,28, AM(C),172,65,0(1),0,1,3,0,0,0,0,0.0,50.0,0.0,0,5.99
